"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000053524.10",96.2089828104377,0.832029584638453,0.218422008905067,3.80927539678513,0.00013937464962353,0.0242147577089127
"ENSG00000242808.6",23.6389919973552,0.973817499438634,0.255676691618512,3.80878481051234,0.000139651426047759,0.0242147577089127
"ENSG00000003987.12",106.713353334821,0.895992728586126,0.235294568735125,3.80796179615501,0.000140116913129194,0.0242147577089127
"ENSG00000244310.1",6.75352016033033,-1.71669673592306,0.45094795094612,-3.80686226053653,0.000140741078052766,0.0242147577089127
"ENSG00000271820.1",6.1876290565946,-1.76627898961178,0.464415334333048,-3.80323141600902,0.000142820824285136,0.0244459190268672
"ENSG00000152092.14",101.406999046843,1.39976672078787,0.368832292616428,3.79513060219912,0.000147565755876338,0.0251285563570752
"ENSG00000100604.11",8575.38892258064,1.59081266969267,0.419646040948918,3.79084398388573,0.000150136244542104,0.0254332192918811
"ENSG00000055732.11",215.27002515325,1.09390938902752,0.28866049146382,3.78960551019719,0.000150886713259669,0.0254332192918811
"ENSG00000074317.9",43.6610895136665,1.36413372564553,0.360115047244638,3.78804978043261,0.000151834432052963,0.0254637078320743
"ENSG00000174015.8",15.6709849196503,-1.91716487681593,0.506621497294686,-3.78421540943964,0.000154194233507081,0.0257148311503208
"ENSG00000242795.2",2.24122181256485,-1.62471469934316,0.429465306853458,-3.78311047112717,0.000154880630912009,0.0257148311503208
"ENSG00000166862.6",1.77154468413224,1.83355680648583,0.485137606405704,3.77945717313138,0.000157170622100811,0.0259652123257688
"ENSG00000112964.12",328.07614411035,0.979895035065616,0.259597083057137,3.77467660085357,0.00016021537481468,0.0263371868123577
"ENSG00000181291.5",95.0576644521046,1.02250317846716,0.271003796256071,3.7730216055756,0.000161282315164615,0.0263819731889469
"ENSG00000173253.13",7.51316593270805,1.41014737317631,0.373949472650265,3.77095697764266,0.000162622710638511,0.0264708320071686
"ENSG00000144891.16",147.614301894584,1.0548902746101,0.27993583167208,3.76832886418702,0.000164344097230274,0.0265011454910883
"ENSG00000233705.5",3.43127534955131,1.30707669907919,0.346866977438401,3.76823619455476,0.000164405106642299,0.0265011454910883
"ENSG00000225206.5",6.83911499170725,1.81799437885937,0.48268715828807,3.76640303692187,0.000165616361860564,0.0265674246953715
"ENSG00000130649.8",178.428095751945,-1.01547189909725,0.269777194951759,-3.76411319451534,0.000167141165229434,0.0266831227529259
"ENSG00000143603.17",289.37424773391,0.88403449231534,0.235005910582591,3.7617542900252,0.000168725760643107,0.026807213435
"ENSG00000058056.7",648.06508682443,0.511112517927125,0.136040448736238,3.75706286384055,0.000171919320294427,0.0271845378556987
"ENSG00000185269.10",132.954537423779,1.13611254432635,0.302650934116664,3.75387093267126,0.00017412454584221,0.027402747247566
"ENSG00000108551.4",2059.97405451043,1.18709350965368,0.316835094225075,3.74672355206454,0.000179159341659997,0.0279547670931694
"ENSG00000240086.4",2.29979868924228,1.9088103650512,0.509491041418917,3.74650427559083,0.000179315948649192,0.0279547670931694
"ENSG00000136842.12",795.928597853862,1.31817707132413,0.35216685510372,3.74304694556194,0.000181802246628874,0.0281892535284068
"ENSG00000146938.13",235.964860178555,1.16437885827424,0.311161532675641,3.74203986033199,0.000182532553225348,0.0281892535284068
"ENSG00000279179.1",14.2021173560973,-0.54135117892572,0.144711711678705,-3.74089403439336,0.000183366824132261,0.0281892535284068
"ENSG00000113905.4",16.9572580354214,-2.48163923892427,0.664128068330338,-3.73668778246834,0.000186460211535754,0.0285327086832085
