"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"

"PRELID1P3",0.5573984,-0.1665997,0.3396742,-0.490469,0.623802,NA

"TMEM183AP1",0.2341691,0.3455881,0.704629,0.4904539,0.6238127,NA

"RP11-478C6.2",1.096021,0.1510381,0.3079677,0.4904349,0.6238262,0.8581565

"CTD-3099C6.9",104.3902,-0.08919829,0.1818849,-0.4904107,0.6238433,0.8581565

"RP11-160O5.1",70.9916,-0.05095831,0.1039313,-0.4903078,0.6239161,0.8582214

"RP11-344N17.15",0.4170561,0.2604673,0.5312738,0.4902694,0.6239433,NA

"RNA5SP111",13.46947,-0.1362908,0.2780382,-0.4901871,0.6240015,0.8582747

"CASP10",1426.046,-0.05191872,0.1059176,-0.4901805,0.6240062,0.8582747

"AP001187.11",0.2213371,-0.3271658,0.6674661,-0.4901609,0.62402,NA

"CD274",235.899,0.07262744,0.1481769,0.4901401,0.6240348,0.8582788

"RP11-109N23.1",0.2961035,0.2366477,0.4828317,0.4901246,0.6240457,NA

"AVL9",2715.852,-0.03780219,0.07713413,-0.4900838,0.6240746,0.858284

"PCDHGC4",15.70125,0.1038191,0.2118488,0.4900622,0.6240899,0.858284

"DHX9P1",1.328877,0.1350028,0.2755491,0.489941,0.6241756,0.8583497

"ENSG00000276030.1",4.884232,-0.0988851,0.2018384,-0.4899222,0.624189,0.8583497

"7SK",0.6268475,0.1696063,0.3461948,0.4899157,0.6241936,NA

"RHOBTB1",1215.173,0.04797415,0.09793612,0.4898514,0.624239,0.8583832

"TAT",43.96776,-0.136232,0.2781414,-0.4897942,0.6242796,0.8583852

"HMGB1P28",0.1987162,0.3830016,0.7820309,0.4897525,0.6243091,NA

"PEBP1P3",0.7918604,0.2262961,0.4620662,0.4897483,0.624312,0.8583852

"OR7E4P",0.3500056,-0.3886106,0.7935305,-0.4897236,0.6243295,NA

"RP11-4K3__A.3",3.693374,0.1224454,0.2500382,0.4897067,0.6243415,0.8583852

"RPA4",3.615837,-0.1030127,0.2103569,-0.4897043,0.6243432,0.8583852

"TMEM101",1792.896,-0.04152401,0.08481131,-0.4896047,0.6244137,0.858416

"AC005550.3",190.7249,-0.208391,0.4256351,-0.4896002,0.6244168,0.858416

"KTN1-AS1",83.35686,0.04268111,0.08719431,0.4894942,0.6244918,0.8584838

"GRPEL1",1635.3,0.0370583,0.07572692,0.4893676,0.6245814,0.8585717

"RPL23AP35",0.181119,0.3074852,0.6283983,0.4893158,0.6246181,NA

"SLC25A5-AS1",67.89897,0.0607938,0.1242428,0.4893144,0.6246191,0.8585882

"RNU6ATAC39P",0.6385545,0.2151626,0.4397318,0.4893042,0.6246264,NA

"AL121893.1",0.2051696,-0.306135,0.6256565,-0.489302,0.6246279,NA

"RP11-120K18.3",4.622614,0.1218116,0.248998,0.4892072,0.624695,0.8586572

"RP11-572F4.1",0.2587887,0.2883877,0.5895781,0.4891424,0.6247409,NA

"AP001442.2",1.829478,0.118295,0.2418668,0.4890915,0.6247769,0.8586766

"DXO",683.7605,0.04361877,0.08918505,0.4890817,0.6247839,0.8586766

"C6orf15",129.9722,0.2291423,0.4685289,0.4890675,0.6247939,0.8586766

"BTC",292.3387,-0.07317414,0.1496274,-0.4890422,0.6248118,0.8586766

"S100A7",4.304152,0.2038159,0.4167993,0.4890024,0.62484,0.8586801

"RARB",458.4366,0.05922387,0.1211378,0.4888965,0.6249149,0.8587478

"MIR26A2",0.5986352,0.1834187,0.3752489,0.488792,0.624989,NA

"RP5-1178H5.2",0.351661,0.3620562,0.7407535,0.4887675,0.6250063,NA

"FAM215B",3.12131,-0.1067232,0.2183533,-0.4887638,0.6250089,0.8587526

"RPSAP54",12.61781,-0.07621396,0.1559368,-0.488749,0.6250194,0.8587526

"AC079834.1",0.587752,0.1908943,0.3906123,0.4887054,0.6250503,NA

"CENPU",438.2214,-0.07454244,0.1525326,-0.4886986,0.6250551,0.8587526

"RP5-937E21.8",1.433912,0.1268564,0.2595923,0.4886756,0.6250714,0.8587526

"DNAJC9-AS1",11.16494,-0.111772,0.2287393,-0.4886437,0.625094,0.8587526

"EFCAB6",108.7191,0.07068133,0.1446553,0.488619,0.6251114,0.8587526

"CTD-2596O15.1",0.6819314,-0.2745455,0.561881,-0.4886185,0.6251118,NA

"Y_RNA",0.2683084,0.3627776,0.7426244,0.4885075,0.6251904,NA

"MIR499A",2.503259,-0.1239201,0.2536708,-0.4885073,0.6251905,0.8587526

"RP11-266O8.1",4.138314,0.1410015,0.2886402,0.4885027,0.6251938,0.8587526

"RP11-359B20.1",0.4258331,-0.2185091,0.4473273,-0.4884771,0.6252119,NA

"AKR1B10P1",10.52046,-0.2081086,0.4260418,-0.4884699,0.6252171,0.8587526

"TPT1P8",0.239192,-0.2682924,0.5492759,-0.4884475,0.6252329,NA

"AP000619.5",2.748561,-0.1505833,0.3083284,-0.4883862,0.6252763,0.8587526

"ENSG00000273729.1",69.01453,-0.07941509,0.1626077,-0.4883846,0.6252774,0.8587526

"ENSG00000276234.3",713.1722,0.02793316,0.05719548,0.4883804,0.6252804,0.8587526

"L34079.2",0.285291,0.2702761,0.5534154,0.4883783,0.6252819,NA

"SNORA31",0.5968625,-0.19703,0.4034465,-0.4883671,0.6252898,NA

"RP11-1260E13.2",40.50649,-0.1441775,0.2952305,-0.4883557,0.6252979,0.8587526

"MTDH",6038.278,0.04543153,0.09303445,0.4883301,0.625316,0.8587526

"RP11-380I10.4",1.384305,0.1837173,0.3762332,0.488307,0.6253324,0.8587526

"TMPOP1",0.7823701,-0.2536382,0.519463,-0.48827,0.6253586,0.8587526

"RP11-350N15.5",25.52833,0.07291491,0.1493478,0.4882222,0.6253925,0.8587526

"RP11-844G16.1",0.1003729,-0.4671611,0.9568899,-0.4882077,0.6254027,NA

"FGF9",63.04067,0.1003669,0.2055863,0.4881983,0.6254094,0.8587526

"RP11-239L20.3",0.347077,-0.23214,0.4755113,-0.4881902,0.6254151,NA

"TAS2R50",0.760882,-0.1689522,0.3461129,-0.488142,0.6254493,0.8587526

"RP11-415J8.3",130.4327,0.06109096,0.125152,0.4881342,0.6254548,0.8587526

"CCDC183",104.9824,0.08752718,0.1793164,0.4881159,0.6254678,0.8587526

"RP11-16L9.2",0.1897564,-0.3322975,0.6807822,-0.4881114,0.625471,NA

"ENSG00000279479.1",0.6916924,0.2681404,0.549387,0.488072,0.6254989,NA

"TTPAL",988.9429,0.03487009,0.07144685,0.4880564,0.6255099,0.8587526

"RP11-1246C19.1",122.1021,0.06447674,0.132117,0.4880277,0.6255302,0.8587526

"COMMD4",2484.489,0.04480208,0.09180496,0.4880137,0.6255401,0.8587526

"RP11-299H21.1",48.62016,-0.05206943,0.1067075,-0.4879642,0.6255752,0.8587526

"GMPS",2685.185,0.03163229,0.06483003,0.4879266,0.6256019,0.8587526

"HDAC1P1",1.182662,-0.1475494,0.3024094,-0.4879128,0.6256116,0.8587526

"AC009970.1",1.194145,-0.2414522,0.494908,-0.4878729,0.6256399,0.8587562

"RP1-292B18.3",0.3429279,-0.24975,0.5119765,-0.4878154,0.6256806,NA

"RP11-85B7.4",0.1491602,-0.4644326,0.952116,-0.4877899,0.6256986,NA

"RP11-1072N2.2",0.08536866,-0.6354175,1.302671,-0.4877804,0.6257054,NA

"FAM47C",0.8274153,0.2113409,0.4332807,0.487769,0.6257134,0.8588219

"RP1-117B12.4",2.581113,-0.1315599,0.2697504,-0.4877096,0.6257555,0.8588444

"ENSG00000281674.1",0.1984468,-0.2891966,0.5929868,-0.4876948,0.625766,NA

"RPP40",174.551,0.04764299,0.09769532,0.4876691,0.6257842,0.8588485

"AC093106.5",1.264868,0.1565188,0.3209774,0.4876318,0.6258107,0.8588496

"EIF3K",7850.16,-0.04431629,0.0908942,-0.4875591,0.6258622,0.8588714

"SLC35G1",223.0444,0.06249252,0.1281801,0.4875369,0.6258779,0.8588714

"Y_RNA",0.4136421,-0.2902746,0.5954226,-0.4875103,0.6258967,NA

"EFCAB1",31.859,0.1192043,0.2445464,0.4874507,0.625939,0.8589199

"CTB-152G17.4",0.2943315,-0.2527629,0.5185411,-0.48745,0.6259395,NA

"CABLES2",464.63,-0.05486359,0.1125656,-0.4873919,0.6259806,0.8589418

"RPS29P20",0.3059986,0.2704595,0.5549326,0.4873735,0.6259936,NA

"RP11-562A8.4",22.32256,-0.07402084,0.1518933,-0.4873212,0.6260307,0.8589754

"C7orf55",316.0518,-0.06380919,0.1309665,-0.4872177,0.626104,0.8590394

"ADIPOR1P2",0.1932318,-0.289195,0.5935822,-0.4872029,0.6261146,NA

"SOGA3",2.505693,0.1186276,0.2434971,0.4871829,0.6261287,0.8590394

"RP11-536C10.1",0.2464503,0.2794168,0.5735687,0.487155,0.6261485,NA

"SCNM1",1262.006,0.0456636,0.09374813,0.4870881,0.6261959,0.8590735

"RP5-1195D24.1",0.1683557,0.3200683,0.6571174,0.4870794,0.6262021,NA

"LINC00617",207.8519,0.1703661,0.3497986,0.4870404,0.6262297,0.8590735

"HYI-AS1",12.6764,-0.09691885,0.1989961,-0.4870391,0.6262307,0.8590735

"RP11-73B2.6",9.060074,0.1111132,0.2281764,0.4869617,0.6262855,0.8591135

"RP11-176H8.1",19.59844,0.07242314,0.1487364,0.4869227,0.6263131,0.8591161

"VN1R28P",0.1688034,0.4344478,0.8922578,0.4869084,0.6263232,NA

"RP4-539M6.22",2.631126,0.1305329,0.2681054,0.4868714,0.6263495,0.8591308

"TRIM4",1934.464,-0.03754458,0.07713512,-0.4867378,0.6264441,0.8591668

"CTB-181H17.1",1.602646,0.1192891,0.2450806,0.4867342,0.6264467,0.8591668

"ST8SIA2",107.5257,0.1300585,0.2672175,0.4867142,0.6264609,0.8591668

"HORMAD1",13.66174,0.1478528,0.303793,0.4866894,0.6264784,0.8591668

"RP11-336A10.7",0.2621468,0.3452374,0.7093595,0.4866889,0.6264788,NA

"RP1-276N6.2",0.2792376,0.3570763,0.7337503,0.4866455,0.6265095,NA

"MIR4692",0.2711792,-0.2649292,0.5444134,-0.4866323,0.6265189,NA

"Y_RNA",0.2109811,-0.3055603,0.6279256,-0.4866186,0.6265287,NA

"AC007563.5",0.4766208,0.2223026,0.4568432,0.4866058,0.6265377,NA

"OPN3",360.8053,-0.0643998,0.1323466,-0.4865994,0.6265422,0.859219

"RP3-400B16.4",0.2715303,0.2785056,0.5723727,0.4865809,0.6265554,NA

"GBAP1",133.7416,-0.04955591,0.1018559,-0.4865296,0.6265917,0.8592516

"RP11-83M16.2",0.2444435,0.3834213,0.7881256,0.4864978,0.6266143,NA

"RP4-536B24.2",0.6464603,0.1934532,0.3976502,0.4864909,0.6266192,NA

"RPL7P13",0.9123712,-0.1484638,0.3051731,-0.4864906,0.6266193,0.8592543

"RP11-546B8.1",0.3467162,-0.2152718,0.4425736,-0.4864091,0.6266771,NA

"AC017076.5",22.10387,-0.1358246,0.2792541,-0.4863835,0.6266953,0.8593232

"AC005288.1",0.1540119,-0.3784451,0.778118,-0.4863596,0.6267123,NA

"RP11-343P9.1",0.3372245,-0.2546715,0.5236355,-0.4863526,0.6267172,NA

"WDR76",324.0469,0.0471019,0.09685591,0.486309,0.6267481,0.8593277

"GTSE1",332.6888,-0.07975117,0.1639937,-0.4863065,0.6267499,0.8593277

"RP11-50C13.2",0.2692419,0.2939917,0.6045876,0.4862681,0.6267771,NA

"SH3GLB1",6441.999,0.02987136,0.06143092,0.4862593,0.6267833,0.859338

"PDCD4",4787.074,-0.05672751,0.1166697,-0.4862234,0.6268088,0.859338

"RP11-114M5.3",0.25063,0.3190907,0.6568074,0.4858209,0.6270942,NA

"RP11-68I3.2",0.2615611,0.2813189,0.5790712,0.4858105,0.6271016,NA

"ENSG00000280083.1",4.447538,-0.09467733,0.1949054,-0.4857605,0.627137,0.8597527

"MIR544B",0.2889847,-0.2276353,0.4687005,-0.4856733,0.6271988,NA

"CTD-2377D24.2",0.7626863,-0.2296653,0.4728911,-0.485662,0.6272068,0.8597937

"CTD-2377O17.1",6.807886,0.1541596,0.3174485,0.4856207,0.6272361,0.8597937

"RP11-277A4.4",3.571903,-0.09218432,0.1898322,-0.4856095,0.6272441,0.8597937

"RN7SL402P",0.1337811,-0.4644326,0.956569,-0.4855192,0.6273081,NA

"RP11-2J18.1",0.8231007,-0.1629312,0.3355844,-0.4855148,0.6273112,0.8598505

"MT-TC",26.14161,0.1057278,0.2177956,0.485445,0.6273608,0.8598832

"IGHV1OR16-2",0.1955512,0.4357831,0.8978246,0.4853766,0.6274092,NA

"CCDC77",330.0724,-0.05438921,0.1120643,-0.4853395,0.6274355,0.85994

"ENSG00000279662.1",30.80445,-0.09100199,0.1875116,-0.485314,0.6274536,0.85994

"RNA5SP441",0.1935065,-0.3730352,0.768824,-0.4852024,0.6275328,NA

"LAMC2",34320.33,0.1120446,0.2309361,0.4851758,0.6275516,0.8599703

"Z83851.4",56.17502,-0.06150057,0.1267614,-0.4851681,0.6275571,0.8599703

"NEUROG3",6.50525,0.1706041,0.3516533,0.4851486,0.627571,0.8599703

"ENSG00000274718.1",14.43128,0.1317026,0.2715468,0.485009,0.6276699,0.8599703

"SIKE1",1253.306,0.03155237,0.06505612,0.4850024,0.6276747,0.8599703

"MAD2L1",541.0095,-0.06882425,0.1419101,-0.4849849,0.6276871,0.8599703

"RP11-3B12.2",0.713119,-0.1763559,0.3636569,-0.4849513,0.6277109,NA

"SLC38A9",490.189,-0.02589883,0.05340549,-0.4849469,0.627714,0.8599703

"CTC-513N18.7",0.1804287,0.3297475,0.6799883,0.4849311,0.6277252,NA

"CTC-444N24.11",1366.545,-0.04394884,0.09063907,-0.4848774,0.6277633,0.8599703

"RP11-428C19.5",0.7317807,0.2172125,0.4479809,0.48487,0.6277686,0.8599703

"ASH2LP1",0.2341212,-0.3907151,0.8058172,-0.4848681,0.6277699,NA

"MIR661",0.935697,-0.1600292,0.3300488,-0.4848652,0.6277719,0.8599703

"MRPL4",1833.785,-0.04777037,0.0985232,-0.4848641,0.6277727,0.8599703

"SLCO1B1",6.881173,-0.2372847,0.4894268,-0.4848216,0.6278029,0.8599703

"RP11-761E20.1",4.660941,-0.1038635,0.2142392,-0.4848013,0.6278173,0.8599703

"ENSG00000278929.1",0.2013118,0.5191718,1.070938,0.4847824,0.6278307,NA

"GTPBP10",895.6122,-0.02962865,0.0611183,-0.4847755,0.6278356,0.8599703

"snoU13",0.6661844,-0.1988448,0.410282,-0.4846539,0.6279219,NA

"CDK3",32.22718,-0.07780967,0.1605662,-0.4845955,0.6279633,0.8600677

"RP11-72M17.1",11.86565,-0.07847513,0.1619417,-0.4845887,0.6279681,0.8600677

"OR2A20P",11.13359,0.1732168,0.3574676,0.4845665,0.6279839,0.8600677

"RP11-382A20.4",0.7995708,0.1590728,0.3283085,0.4845224,0.6280152,0.8600754

"AC012506.3",0.1624519,-0.3970914,0.8195573,-0.4845194,0.6280173,NA

"AGO4",1278.757,-0.03587482,0.07406765,-0.4843521,0.628136,0.8601497

"TSKU",3526.071,0.06269127,0.1294388,0.4843314,0.6281507,0.8601497

"AC226119.4",0.3459244,-0.2531408,0.5227621,-0.484237,0.6282176,NA

"RP11-171I2.3",3.549621,0.1078716,0.2227852,0.4841957,0.628247,0.8601497

"RP5-894D12.3",37.73306,0.1584155,0.3271825,0.4841808,0.6282576,0.8601497

"AL672183.2",2.611736,0.09570569,0.1976659,0.4841791,0.6282588,0.8601497

"PPIB",12068.12,0.04020444,0.08304324,0.4841386,0.6282875,0.8601497

"LIMA1",8881.722,-0.06386308,0.1319113,-0.4841365,0.628289,0.8601497

"RP11-542K23.7",3.747882,0.2318055,0.4788147,0.4841236,0.6282982,0.8601497

"RP11-408A13.4",39.12644,-0.08046115,0.1662039,-0.4841111,0.628307,0.8601497

"RP11-113A11.1",0.4429459,-0.2024952,0.4183159,-0.4840724,0.6283345,NA

"ENSG00000274614.1",0.2670331,-0.276552,0.5713624,-0.4840221,0.6283702,NA

"PTPRJ",3359.436,0.04139557,0.08552574,0.484013,0.6283766,0.8601497

"DYDC2",17.90279,-0.1008353,0.2083463,-0.4839794,0.6284005,0.8601497

"CTD-2530N21.4",19.64651,0.05543731,0.1145507,0.4839545,0.6284182,0.8601497

"SARM1",455.2109,0.05644706,0.1166455,0.4839198,0.6284428,0.8601497

"ENSG00000280216.1",5.382707,-0.1060095,0.2190728,-0.4839007,0.6284564,0.8601497

"AF146191.4",12.93122,0.08040284,0.166159,0.483891,0.6284632,0.8601497

"CGNL1",1448.219,-0.07389492,0.1527177,-0.4838661,0.6284809,0.8601497

"ENSG00000281332.1",254.5003,-0.04917683,0.1016561,-0.4837571,0.6285583,0.8601525

"SYNJ2-IT1",0.7723419,0.1934585,0.399918,0.4837454,0.6285665,0.8601525

"PITPNC1",1751.261,-0.04975556,0.1028569,-0.4837357,0.6285735,0.8601525

"RNU6-1147P",0.1226823,-0.4644326,0.9601022,-0.4837324,0.6285758,NA

"MYL10",3.654991,0.1063259,0.2198095,0.4837182,0.6285858,0.8601525

"IGHVII-60-1",0.347511,0.286945,0.5932122,0.4837138,0.628589,NA

"ENSG00000274226.3",0.1446905,-0.866265,1.790907,-0.4837018,0.6285975,NA

"FABP5P11",0.3838682,0.2003779,0.4143242,0.4836259,0.6286514,NA

"CTB-102L5.4",36.75825,-0.1226959,0.2537115,-0.4836042,0.6286668,0.8602103

"AL391421.1",1.355861,-0.1779339,0.3679867,-0.4835334,0.628717,0.8602103

"RPL13AP7",31.78882,0.0742417,0.1535414,0.4835288,0.6287203,0.8602103

"APOA1-AS",3.594196,-0.09445167,0.1953443,-0.4835139,0.6287309,0.8602103

"SLC22A4",157.0942,0.06373715,0.1318433,0.4834312,0.6287896,0.8602376

"HP1BP3",7048.558,0.02972245,0.06148456,0.4834132,0.6288024,0.8602376

"RP11-367J7.3",0.5994925,-0.2648223,0.5478472,-0.4833871,0.6288209,NA

"SLC30A6",1437.92,0.02835403,0.05866617,0.4833115,0.6288746,0.8602824

"U3",11.2105,0.07587561,0.1570048,0.4832693,0.6289045,0.8602824

"CASP9",878.0613,-0.03682005,0.07619594,-0.4832285,0.6289335,0.8602824

"ENSG00000275491.1",16.05562,-0.1277914,0.2644567,-0.4832223,0.6289379,0.8602824

"RP11-397A16.1",1.255439,0.4587976,0.9495887,0.483154,0.6289864,0.8603135

"RP11-59H1.1",0.2292302,-0.3826813,0.7921505,-0.4830917,0.6290306,NA

"RN7SL390P",0.1797172,-0.3526066,0.729909,-0.483083,0.6290368,NA

"YIPF1",1554.346,0.03134548,0.06488783,0.4830718,0.6290448,0.8603581

"RP11-243J18.2",0.284134,0.2426674,0.5024053,0.4830113,0.6290877,NA

"BEND2",0.3881634,0.3029435,0.6273251,0.4829131,0.6291574,NA

"RPS15AP18",0.2507582,0.257553,0.5333631,0.4828849,0.6291775,NA

"ICMT",5329.664,0.03439305,0.07122616,0.482871,0.6291873,0.8605179

"RP11-53B2.3",5.64243,-0.09593852,0.1987231,-0.4827748,0.6292557,0.8605621

"FFAR3",8.877627,0.1231013,0.2549985,0.4827531,0.6292711,0.8605621

"TMF1",2434.761,0.04017554,0.0832424,0.4826332,0.6293562,0.860613

"RP11-122G18.7",7.300644,-0.07060108,0.1462846,-0.4826282,0.6293597,0.860613

"MAU2",2971.028,-0.0283994,0.05884928,-0.4825785,0.629395,0.860626

"RP11-1038A11.2",0.1495141,0.4118463,0.8534526,0.4825649,0.6294047,NA

"RP11-713H12.1",2.001802,-0.1398926,0.2899386,-0.4824903,0.6294577,0.8606533

"KIAA1549L",734.8323,0.09521501,0.1973458,0.482478,0.6294664,0.8606533

"MIR30C1",0.08288877,-0.5099073,1.056925,-0.4824444,0.6294903,NA

"RP11-716H6.2",0.2497453,0.2974863,0.616698,0.4823857,0.629532,NA

"PTPN12",4778.771,-0.041586,0.08621545,-0.4823498,0.6295575,0.8607397

"CUZD1",5043.929,0.220022,0.4561932,0.4823001,0.6295928,0.8607397

"ITPRIPL2",3220.65,-0.05424564,0.1124818,-0.4822616,0.6296202,0.8607397

"CIAPIN1",1852.643,0.02512298,0.05209858,0.4822201,0.6296496,0.8607397

"NAA60",6.858022,0.0908858,0.1884784,0.4822079,0.6296583,0.8607397

"NPM1P6",12.73226,-0.05207244,0.108004,-0.4821345,0.6297104,0.8607758

"FOXS1",412.3754,0.08448854,0.1752685,0.482052,0.629769,0.8608207

"B4GALT4",3221.561,-0.05483725,0.1137736,-0.4819858,0.6298161,0.8608498

"RP1-272J12.1",0.4312963,0.2674884,0.5549836,0.4819754,0.6298235,NA

"GAMTP2",0.1521929,-0.3970903,0.8239002,-0.4819641,0.6298315,NA

"RNU4-86P",0.3097609,0.3153935,0.654535,0.4818589,0.6299062,NA

"ENSG00000275727.1",0.1598846,-0.3354177,0.6961221,-0.4818374,0.6299214,NA

"DPPA2P4",0.1854782,0.3901216,0.8096773,0.4818235,0.6299313,NA

"RNU6-820P",0.1249,-0.4431737,0.9198653,-0.481781,0.6299615,NA

"AACSP1",2.992747,0.1527848,0.3171388,0.48176,0.6299764,0.861021

"AC062029.1",96.32712,-0.0530361,0.1100935,-0.481737,0.6299928,0.861021

"LINC00635",0.6965589,-0.2333182,0.4843915,-0.4816727,0.6300385,NA

"RN7SKP161",0.3743883,-0.2213307,0.4595074,-0.4816695,0.6300408,NA

"PBX1",3770.969,-0.05320846,0.1105068,-0.4814951,0.6301647,0.8611893

"MED26",380.2479,0.0260808,0.05416787,0.4814809,0.6301747,0.8611893

"UBE2M",3040.474,-0.04592711,0.09539232,-0.481455,0.6301932,0.8611893

"CPEB2-AS1",2.774612,-0.1007877,0.2093661,-0.4813944,0.6302362,0.8612018

"RP11-1252I4.2",2.388785,0.2067034,0.4294109,0.481365,0.6302571,0.8612018

"RNU6-354P",0.1982584,-0.265939,0.5524804,-0.4813547,0.6302644,NA

"STOX2",315.8408,0.0747118,0.1552184,0.4813335,0.6302795,0.8612018

"OR7E36P",0.410792,0.2248758,0.4673583,0.4811635,0.6304003,NA

"AC015726.1",0.2460006,0.4174507,0.8678513,0.4810164,0.6305048,NA

"RP11-305E17.4",0.3269136,-0.2553219,0.5308023,-0.4810113,0.6305085,NA

"RP11-150L8.4",0.6818771,0.1793625,0.3729008,0.4809925,0.6305218,NA

"RP11-259P15.4",1.207719,0.1401221,0.2913908,0.4808734,0.6306065,0.8615721

"LINC00998",1301.599,0.02928139,0.06089244,0.4808707,0.6306084,0.8615721

"ZNF81",236.1695,0.04779068,0.09938927,0.4808434,0.6306278,0.8615721

"DUXAP1",1.185833,-0.138046,0.287183,-0.4806902,0.6307367,0.8616827

"RP1-40E16.12",13.81178,-0.08588912,0.1786929,-0.4806522,0.6307637,0.8616827

"HAPLN3",1382.336,0.0804179,0.1673473,0.4805448,0.6308401,0.8616827

"RP11-101O6.2",3.387371,-0.1040446,0.2165239,-0.4805224,0.630856,0.8616827

"TGOLN2",16047.63,-0.03271173,0.06807754,-0.4805069,0.630867,0.8616827

"RP5-1121E10.2",0.6051894,0.1964454,0.408834,0.4805015,0.6308709,NA

"RNU6-945P",1.580081,-0.1405949,0.292621,-0.4804675,0.630895,0.8616827

"RN7SL748P",0.5487831,-0.2046312,0.4259204,-0.4804447,0.6309112,NA

"RP1-37M3.8",0.4802211,-0.2095793,0.43627,-0.480389,0.6309508,NA

"OCIAD1",5440.113,0.02794455,0.05817076,0.4803883,0.6309513,0.8616827

"KLRC2",10.67197,0.1433021,0.2983244,0.4803567,0.6309737,0.8616827

"TLX2",11.59926,0.1305237,0.2717258,0.4803508,0.630978,0.8616827

"FAM83B",304.5111,0.1001666,0.2085413,0.4803202,0.6309997,0.8616827

"SIK1",212.1756,-0.1880198,0.3914522,-0.4803136,0.6310044,0.8616827

"ENSG00000279069.1",41.99386,-0.06286382,0.1308946,-0.4802631,0.6310403,0.8616827

"TRMT11",593.6353,0.03558736,0.07410044,0.4802584,0.6310436,0.8616827

"TMC3",8.742556,0.09985042,0.2079387,0.4801916,0.6310912,0.8617124

"ZDHHC11",174.1104,0.1023663,0.213196,0.4801514,0.6311197,0.8617162

"LINC01001",31.33094,-0.0688641,0.1434466,-0.4800677,0.6311792,0.8617623

"CTD-2350C19.5",0.1554991,-0.4831955,1.006541,-0.4800554,0.631188,NA

"SEC61G",2730.454,-0.05065827,0.1055427,-0.4799791,0.6312423,0.8618132

"TRAV18",2.276666,-0.1330881,0.2774384,-0.4797034,0.6314383,0.8620456

"RSBN1",1085.939,0.03745441,0.07808427,0.4796665,0.6314646,0.8620463

"BCRP7",0.1418998,-0.4214362,0.8786226,-0.4796555,0.6314723,NA

"TUBB3P1",0.2302628,0.3346114,0.6976099,0.479654,0.6314735,NA

"KAT5",1344.864,-0.02491339,0.05195176,-0.4795486,0.6315484,0.8621256

"IQCF1",0.9350202,0.1795855,0.3746345,0.4793618,0.6316812,0.8621656

"ENSG00000280175.1",0.1711115,0.3275373,0.6833319,0.4793239,0.6317082,NA

"RP11-165F24.3",14.68534,-0.09924535,0.2070549,-0.4793189,0.6317118,0.8621656

"RP11-520B13.4",1.206911,0.1691906,0.3530137,0.4792749,0.6317431,0.8621656

"HSPE1P3",4.03011,-0.08174523,0.170562,-0.4792699,0.6317467,0.8621656

"TIMELESS",1160.107,-0.04484947,0.09358273,-0.4792494,0.6317612,0.8621656

"RP4-738P15.1",3.817493,0.1475432,0.3078752,0.4792305,0.6317746,0.8621656

"RNU6-247P",0.7449429,0.2679513,0.5591306,0.4792285,0.6317761,0.8621656

"C11orf54",1576.522,-0.04991307,0.1041668,-0.4791647,0.6318215,0.8621656

"NIPAL3",1938.006,0.03952321,0.08249137,0.4791194,0.6318537,0.8621656

"RP5-828H9.1",3.321495,0.1795232,0.3746956,0.4791175,0.631855,0.8621656

"XRCC6P1",1.247796,0.1247226,0.260322,0.4791087,0.6318613,0.8621656

"UQCC2",1287.645,0.05010529,0.1046185,0.4789335,0.6319859,0.8622689

"ZRSR1",3.323859,-0.09248088,0.193099,-0.4789298,0.6319886,0.8622689

"AC012594.1",0.370662,-0.2307762,0.481924,-0.4788644,0.6320351,NA

"SLC28A1",12.53114,-0.1012308,0.2114092,-0.4788381,0.6320538,0.8622956

"CTD-3224I3.3",0.639699,-0.1635947,0.3416536,-0.4788322,0.632058,NA

"RPL10A",25067.79,0.04750811,0.09921709,0.4788299,0.6320597,0.8622956

"COPS6",4369.051,-0.03610977,0.07541839,-0.4787927,0.6320861,0.8622966

"RP11-24F11.2",44.40398,-0.0812408,0.1696959,-0.4787434,0.6321212,0.8623092

"RN7SL846P",0.1949533,0.4028045,0.8415018,0.4786734,0.632171,NA

"MEP1AP4",0.4134742,-0.5271557,1.101318,-0.4786591,0.6321812,NA

"CKAP4",6908.194,-0.04902823,0.1024283,-0.4786589,0.6321813,0.8623416

"ANAPC1",725.2609,-0.03505893,0.07325119,-0.4786124,0.6322144,0.8623416

"RP11-297K8.2",0.8521028,0.1639415,0.3425545,0.4785852,0.6322337,0.8623416

"ATG3",2021.238,0.02356834,0.04924993,0.4785457,0.6322619,0.8623416

"ISG15",4592.712,0.1146668,0.2396237,0.4785288,0.6322739,0.8623416

